transaction_id,customer_id,failed_at,amount,payment_method,error_code,customer_historical_success_rate,retry_attempt_number,recovery_action_taken,recovery_success,recovered_at,hidden_true_probability
605fedf1-a1cb-47ea-9143-2b6ef4602ed5,cust_948,2026-07-09 04:20:00.573478,2016.25,debit_card,ERR_RISK_FLAG,0.863,1,email_link,False,,0.173
5f6ce81c-f16a-4334-86a8-5dc4c1d72d13,cust_947,2026-07-06 12:20:00.573478,4682.07,debit_card,ERR_CARD_EXPIRED,0.82,1,silent_retry,False,,0.074
82f8860e-b5be-48fb-ad35-a01e296bb07b,cust_115,2026-07-30 08:20:00.573478,3094.2,upi,ERR_RISK_FLAG,0.865,1,email_link,False,,0.173
757411ad-5af8-4cd5-95ee-b3999806bff2,cust_102,2026-04-22 20:20:00.573478,499.88,enach,ERR_INSUFFICIENT_FUNDS,0.959,1,email_link,True,2026-04-23 12:20:00.573478,0.292
5f94ae8b-39fa-4c90-9927-df1ea631b79a,cust_177,2026-07-06 23:20:00.573478,3547.68,upi,ERR_INSUFFICIENT_FUNDS,0.911,1,whatsapp_link,False,,0.482
e9589b7c-800a-48b4-be9b-092fead70519,cust_1266,2026-06-14 07:20:00.573478,742.5,enach,ERR_INSUFFICIENT_FUNDS,0.828,2,whatsapp_link,True,2026-06-14 21:20:00.573478,0.349
fc2cccaf-59ff-4a18-84a5-25a216bdae2f,cust_62,2026-05-31 17:20:00.573478,209.58,enach,ERR_INSUFFICIENT_FUNDS,0.794,3,email_link,False,,0.146
8fd0795f-fbf8-4b51-9eec-4a474b294090,cust_145,2026-06-23 22:20:00.573478,1726.85,enach,ERR_INSUFFICIENT_FUNDS,0.769,2,email_link,False,,0.19
e8290c21-ab0d-441d-a99b-53cdc5630e49,cust_1505,2026-07-02 18:20:00.573478,591.86,upi,ERR_INSUFFICIENT_FUNDS,0.892,1,whatsapp_link,False,,0.478
827cdff3-f199-4cfe-a245-deaa6ca8fe75,cust_1352,2026-06-15 19:20:00.573478,777.55,credit_card,ERR_RISK_FLAG,0.72,1,email_link,False,,0.144
1e076648-3479-4bab-8370-6383d182fcf0,cust_141,2026-03-22 01:20:00.573478,1316.31,credit_card,ERR_NETWORK,0.956,1,whatsapp_link,True,2026-03-22 21:20:00.573478,0.691
9a472c2d-bbc8-4f65-b7f5-08b194baa712,cust_871,2026-08-24 14:20:00.573478,3262.55,upi,ERR_NETWORK,0.797,2,whatsapp_link,True,2026-08-25 07:20:00.573478,0.495
af1e5775-53bf-4a86-9dac-5806db298082,cust_1022,2026-03-21 03:20:00.573478,2107.46,credit_card,ERR_INSUFFICIENT_FUNDS,0.97,1,whatsapp_link,False,,0.494
31a293ab-a7b9-4708-8a92-0e1bfb092883,cust_445,2026-06-17 00:20:00.573478,4506.15,debit_card,ERR_INSUFFICIENT_FUNDS,0.703,3,silent_retry,False,,0.135
d124a378-b843-4119-9a28-a3e845d9a291,cust_532,2026-03-06 12:20:00.573478,3269.01,credit_card,ERR_RISK_FLAG,0.897,1,email_link,False,,0.179
88a98a10-bf64-4649-8807-69947f46c641,cust_1675,2026-06-17 18:20:00.573478,3325.87,debit_card,ERR_NETWORK,0.88,2,email_link,True,2026-06-18 01:20:00.573478,0.507
5ce8f33d-5ea5-46ae-9955-b5f8856382bd,cust_1129,2026-05-03 19:20:00.573478,1281.1,credit_card,ERR_NETWORK,0.914,2,email_link,False,,0.512
25f8b4cb-8419-4061-ba89-13d7aecae8a7,cust_381,2026-08-04 20:20:00.573478,1685.38,upi,ERR_INSUFFICIENT_FUNDS,0.646,2,whatsapp_link,False,,0.322
cae6d5c6-400e-449d-b67d-dc454f9bccbd,cust_1995,2026-07-22 15:20:00.573478,4390.37,debit_card,ERR_NETWORK,0.892,1,silent_retry,True,2026-07-24 10:20:00.573478,0.928
896b43f1-e7a9-4ab8-96b3-cd69f5fca891,cust_1928,2026-08-07 22:20:00.573478,3176.32,debit_card,ERR_INSUFFICIENT_FUNDS,0.903,1,silent_retry,False,,0.281
0af267d2-166d-45b9-847f-ec944d836887,cust_1161,2026-06-06 22:20:00.573478,4151.51,upi,ERR_NETWORK,0.677,1,email_link,False,,0.635
b6926d2c-f16a-4358-8a6c-cf1dcdf8eadc,cust_1283,2026-05-31 15:20:00.573478,1803.59,credit_card,ERR_INSUFFICIENT_FUNDS,0.802,1,email_link,False,,0.26
502304c5-bd86-4f22-83fb-f5f95771c434,cust_1109,2026-03-14 13:20:00.573478,3940.62,credit_card,ERR_INSUFFICIENT_FUNDS,0.881,1,silent_retry,False,,0.276
3ee25da4-c7a9-408f-80d1-d631b4e0578c,cust_608,2026-07-30 09:20:00.573478,767.29,upi,ERR_CARD_EXPIRED,0.9,3,silent_retry,False,,0.051
71e79edf-71ee-407c-b95c-dceebd543494,cust_1712,2026-07-09 11:20:00.573478,495.06,enach,ERR_NETWORK,0.796,1,whatsapp_link,False,,0.659
236f4444-a73d-4fe7-a7a9-356f7ef39830,cust_1817,2026-07-22 01:20:00.573478,2238.57,enach,ERR_INSUFFICIENT_FUNDS,0.729,2,email_link,True,2026-07-23 02:20:00.573478,0.184
44e5c2ff-daf8-46c4-bcf8-83d82a7b7726,cust_193,2026-04-02 02:20:00.573478,4619.02,upi,ERR_CARD_EXPIRED,0.875,1,email_link,True,2026-04-04 22:20:00.573478,0.525
b10b52d9-5a47-4682-8e49-4446e8f28ce8,cust_1471,2026-06-05 09:20:00.573478,4705.56,enach,ERR_NETWORK,0.677,1,email_link,True,2026-06-08 02:20:00.573478,0.635
7e419400-c2c0-4a9c-ac6c-836c2251c468,cust_307,2026-07-10 06:20:00.573478,2143.9,credit_card,ERR_CARD_EXPIRED,0.89,2,email_link,False,,0.396
32f265f3-f5c8-41e7-a271-6f5732d4aea2,cust_178,2026-08-10 00:20:00.573478,1073.3,upi,ERR_INSUFFICIENT_FUNDS,0.786,1,email_link,False,,0.257
e8f2d509-47f6-4879-adbe-590c8d9df4dc,cust_1100,2026-07-02 07:20:00.573478,1673.23,credit_card,ERR_RISK_FLAG,0.791,2,whatsapp_link,False,,0.119
672c9a27-6401-4724-bc67-37ad5916b531,cust_1928,2026-08-15 00:20:00.573478,2003.51,debit_card,ERR_INSUFFICIENT_FUNDS,0.784,1,whatsapp_link,False,,0.457
d7bbb036-4fd0-41d1-95c7-af9324e78f00,cust_1521,2026-06-25 07:20:00.573478,1666.85,enach,ERR_INSUFFICIENT_FUNDS,0.831,3,email_link,False,,0.15
cbb76e80-cdd1-4fd7-a565-7c0a047f9fc1,cust_540,2026-08-20 02:20:00.573478,1385.21,enach,ERR_INSUFFICIENT_FUNDS,0.931,1,email_link,False,,0.286
1dd5fdc2-62cd-42ef-8584-7bff01198199,cust_20,2026-07-19 06:20:00.573478,715.78,credit_card,ERR_INSUFFICIENT_FUNDS,0.959,2,whatsapp_link,False,,0.369
1a0295b8-b5ac-46ac-b568-5367521dd0da,cust_339,2026-03-11 03:20:00.573478,2882.11,debit_card,ERR_NETWORK,0.695,1,silent_retry,True,2026-03-12 02:20:00.573478,0.889
a901fda9-3374-4ca4-8945-5b255f737223,cust_181,2026-03-04 05:20:00.573478,2905.97,enach,ERR_INSUFFICIENT_FUNDS,0.718,1,whatsapp_link,False,,0.444
e8a9436f-eb9a-49f8-8e1b-6a70ae8e9f48,cust_357,2026-04-19 19:20:00.573478,2703.59,debit_card,ERR_INSUFFICIENT_FUNDS,0.778,1,silent_retry,True,2026-04-21 11:20:00.573478,0.256
49ee4bfc-7032-4e50-960f-397e47b26d35,cust_985,2026-05-09 17:20:00.573478,2837.1,credit_card,ERR_INSUFFICIENT_FUNDS,0.953,1,silent_retry,False,,0.291
77489eec-84ab-4d63-a647-606a910c685e,cust_1901,2026-07-03 21:20:00.573478,1238.57,credit_card,ERR_CARD_EXPIRED,0.778,2,whatsapp_link,False,,0.379
a4afa995-e86c-47bb-9dcb-f8a5ad43984b,cust_688,2026-04-28 15:20:00.573478,2878.65,debit_card,ERR_INSUFFICIENT_FUNDS,0.797,1,email_link,False,,0.259
7f9fd98f-900a-4347-9805-1a25eb63b7e9,cust_669,2026-03-30 15:20:00.573478,2507.3,debit_card,ERR_INSUFFICIENT_FUNDS,0.796,1,email_link,False,,0.259
9c2c6a64-ac84-41a6-b6e2-2a69d6b7db8a,cust_1516,2026-04-01 01:20:00.573478,3416.86,debit_card,ERR_INSUFFICIENT_FUNDS,0.658,1,silent_retry,True,2026-04-01 02:20:00.573478,0.232
8162c476-1216-4f2a-85bc-e0e73bfbb203,cust_143,2026-07-15 16:20:00.573478,2652.64,debit_card,ERR_INSUFFICIENT_FUNDS,0.909,3,whatsapp_link,False,,0.271
55055d72-1e5c-423c-a1c1-46439f0a2e53,cust_379,2026-04-26 04:20:00.573478,2818.94,enach,ERR_INSUFFICIENT_FUNDS,0.679,3,email_link,False,,0.133
75edce54-57b8-4032-b9bd-da862b3b9a98,cust_1773,2026-04-29 14:20:00.573478,3598.9,credit_card,ERR_INSUFFICIENT_FUNDS,0.984,1,whatsapp_link,True,2026-05-01 13:20:00.573478,0.497
83233853-4c1b-416a-96ab-c661fe8e3cb8,cust_1228,2026-07-10 01:20:00.573478,1348.45,credit_card,ERR_INSUFFICIENT_FUNDS,0.803,1,silent_retry,False,,0.261
e36500fb-5a88-4c73-9549-c9d275a6dd4d,cust_447,2026-07-01 05:20:00.573478,1759.21,debit_card,ERR_INSUFFICIENT_FUNDS,0.826,2,whatsapp_link,False,,0.349
55e6c3bd-5b40-4f3e-bf00-1470d0928778,cust_1953,2026-03-21 07:20:00.573478,4586.58,upi,ERR_INSUFFICIENT_FUNDS,0.824,1,email_link,False,,0.265
8fa6d770-902b-45f7-b97c-87e71c788718,cust_1515,2026-08-16 06:20:00.573478,4342.78,debit_card,ERR_RISK_FLAG,0.647,1,email_link,False,,0.129
18ccfd87-61ed-4360-a60f-43a7afb4b332,cust_1394,2026-08-16 13:20:00.573478,4764.32,debit_card,ERR_INSUFFICIENT_FUNDS,0.832,1,email_link,False,,0.266
6baa59e0-7fd6-492d-9794-bb4a48dfc167,cust_1878,2026-03-05 09:20:00.573478,2145.09,upi,ERR_CARD_EXPIRED,0.782,3,email_link,False,,0.285
9e7dd2a4-32e1-442d-88ad-e7bd426c0da6,cust_1122,2026-08-25 01:20:00.573478,2046.44,enach,ERR_INSUFFICIENT_FUNDS,0.892,1,email_link,False,,0.278
10ed48b7-fb20-4de9-91a5-402d4459be6c,cust_459,2026-05-22 08:20:00.573478,1482.14,upi,ERR_NETWORK,0.899,3,silent_retry,True,2026-05-24 00:20:00.573478,0.523
3f851987-00c9-4f87-9974-bdfbea8a6074,cust_1272,2026-04-28 19:20:00.573478,4995.44,credit_card,ERR_CARD_EXPIRED,0.939,1,whatsapp_link,False,,0.538
dbd79056-3813-45ad-9211-0c8ca55d16ff,cust_154,2026-03-16 03:20:00.573478,2827.52,upi,ERR_INSUFFICIENT_FUNDS,0.69,1,email_link,True,2026-03-16 11:20:00.573478,0.238
1448aad4-803c-4960-a61d-f8ea1a9a739a,cust_50,2026-06-14 12:20:00.573478,2199.25,credit_card,ERR_INSUFFICIENT_FUNDS,0.934,2,email_link,False,,0.215
8b9ca972-312c-432c-b1d5-53c15291228b,cust_377,2026-05-14 19:20:00.573478,957.88,credit_card,ERR_RISK_FLAG,0.863,1,whatsapp_link,False,,0.173
3fed4036-834d-4072-ad74-bb643cf5a865,cust_352,2026-05-16 22:20:00.573478,4839.17,enach,ERR_INSUFFICIENT_FUNDS,0.951,1,silent_retry,False,,0.29
9873da9a-5ca4-47a4-8fcf-c0bdf21cd4cc,cust_1817,2026-08-08 22:20:00.573478,820.03,upi,ERR_INSUFFICIENT_FUNDS,0.772,1,silent_retry,True,2026-08-11 16:20:00.573478,0.254
d06b6381-0707-41f5-8b66-56f595939074,cust_1461,2026-04-02 09:20:00.573478,2603.53,debit_card,ERR_INSUFFICIENT_FUNDS,0.456,1,silent_retry,False,,0.191
1f83e073-49ce-48a0-921f-43f4d6c970c3,cust_1748,2026-03-18 19:20:00.573478,1148.81,debit_card,ERR_INSUFFICIENT_FUNDS,0.72,1,email_link,False,,0.244
705f03e3-7881-4fef-b61b-6f41c905ee61,cust_989,2026-07-09 18:20:00.573478,3643.81,enach,ERR_CARD_EXPIRED,0.868,1,silent_retry,False,,0.084
657b116a-ca8f-48d7-a290-4002fcf264e9,cust_1776,2026-04-10 00:20:00.573478,617.79,upi,ERR_CARD_EXPIRED,0.707,2,whatsapp_link,False,,0.369
5d789b37-d190-402c-a4a5-1156e768757b,cust_1238,2026-05-30 19:20:00.573478,1312.29,credit_card,ERR_NETWORK,0.898,1,silent_retry,True,2026-06-02 06:20:00.573478,0.93
0b6d970e-92ee-4bf6-9c9f-5da74da13ffc,cust_304,2026-05-05 13:20:00.573478,320.92,upi,ERR_INSUFFICIENT_FUNDS,0.749,1,email_link,False,,0.25
4ba6044f-a7ef-4772-8f62-07f44001faf8,cust_1008,2026-03-15 22:20:00.573478,3425.77,upi,ERR_INSUFFICIENT_FUNDS,0.789,1,silent_retry,True,2026-03-18 06:20:00.573478,0.258
a489015e-f53e-4382-b3ad-d1995fe06c68,cust_709,2026-07-03 21:20:00.573478,4504.89,credit_card,ERR_INSUFFICIENT_FUNDS,0.894,1,email_link,False,,0.279
fd2cb89a-b8c2-46d9-90a2-a03542a4bd5d,cust_1860,2026-05-22 03:20:00.573478,1998.67,debit_card,ERR_CARD_EXPIRED,0.763,1,email_link,True,2026-05-23 02:20:00.573478,0.503
1dd4b7af-cd3d-420e-bd2a-df2a4630cf70,cust_1577,2026-06-15 04:20:00.573478,2016.13,enach,ERR_INSUFFICIENT_FUNDS,0.741,3,whatsapp_link,False,,0.252
95255223-f712-4c92-856a-d94f45908ed0,cust_409,2026-03-03 04:20:00.573478,592.86,enach,ERR_INSUFFICIENT_FUNDS,0.74,1,whatsapp_link,True,2026-03-05 07:20:00.573478,0.448
cd017150-ccb2-4762-ab45-0e4589fa14a2,cust_1734,2026-07-27 23:20:00.573478,1792.11,upi,ERR_NETWORK,0.852,1,email_link,True,2026-07-30 21:20:00.573478,0.67
5dc70ecf-fdfc-4540-9734-48565f6ba243,cust_876,2026-07-23 18:20:00.573478,1755.18,enach,ERR_NETWORK,0.826,1,email_link,False,,0.665
cd41a075-274f-4403-867b-e30180d216d6,cust_536,2026-07-16 02:20:00.573478,1982.92,debit_card,ERR_INSUFFICIENT_FUNDS,0.761,1,email_link,True,2026-07-17 01:20:00.573478,0.252
d6452617-4e7a-42b1-b97d-f4feb8a375d2,cust_1199,2026-06-18 21:20:00.573478,4112.2,credit_card,ERR_NETWORK,0.826,3,email_link,False,,0.374
02e2da77-59ad-4fcd-a712-775348d4ec64,cust_480,2026-04-24 02:20:00.573478,2057.15,enach,ERR_INSUFFICIENT_FUNDS,0.922,1,whatsapp_link,False,,0.484
b669e387-a371-4008-95f0-85dbafdb384d,cust_1623,2026-04-10 01:20:00.573478,4016.96,credit_card,ERR_NETWORK,0.877,2,silent_retry,True,2026-04-10 09:20:00.573478,0.694
7b69d4fc-656c-40c5-a9a9-9606b71a8c63,cust_653,2026-05-10 20:20:00.573478,4089.75,credit_card,ERR_RISK_FLAG,0.757,1,silent_retry,False,,0.151
3637cdf2-1dee-4f32-9c10-bfd2e81bc76b,cust_1029,2026-08-28 03:20:00.573478,3524.37,credit_card,ERR_CARD_EXPIRED,0.724,1,silent_retry,False,,0.055
cd3c2dd6-7259-40a6-a0ce-bb84ad7de659,cust_612,2026-06-12 06:20:00.573478,4918.83,upi,ERR_INSUFFICIENT_FUNDS,0.865,1,email_link,False,,0.273
cb672306-cea4-45cc-b33a-4e5f5077220f,cust_46,2026-07-21 20:20:00.573478,4292.14,upi,ERR_RISK_FLAG,0.889,1,email_link,False,,0.178
e2a5585d-8ce1-47c7-a095-b7fec1861de4,cust_1021,2026-08-22 00:20:00.573478,4803.42,enach,ERR_NETWORK,0.87,1,email_link,False,,0.674
88592fda-ca97-4e9a-aa66-cc846bb320c3,cust_1244,2026-03-07 12:20:00.573478,3612.49,debit_card,ERR_INSUFFICIENT_FUNDS,0.802,1,email_link,True,2026-03-10 08:20:00.573478,0.26
196abebf-984d-4026-a032-45c289b4e9d2,cust_1266,2026-04-27 01:20:00.573478,2153.46,debit_card,ERR_CARD_EXPIRED,0.679,2,email_link,False,,0.364
543ac7a2-8d3b-4ef9-b4d8-a284e06037c5,cust_689,2026-06-08 17:20:00.573478,161.03,upi,ERR_NETWORK,0.763,1,whatsapp_link,True,2026-06-10 13:20:00.573478,0.653
d4c0c03d-ccf4-4788-89a4-254a5ec83dea,cust_969,2026-07-31 23:20:00.573478,912.72,enach,ERR_CARD_EXPIRED,0.904,1,silent_retry,False,,0.091
9d9f3e32-22e9-48e7-a342-45db99206fa1,cust_469,2026-07-07 21:20:00.573478,4338.92,upi,ERR_NETWORK,0.604,2,email_link,False,,0.466
a99d3601-d6cd-4dc4-9347-3e0efc16a1d4,cust_787,2026-05-23 17:20:00.573478,1294.11,debit_card,ERR_INSUFFICIENT_FUNDS,0.841,1,whatsapp_link,False,,0.468
5334340d-89b5-4106-acc0-20d2e5dd6387,cust_194,2026-03-10 02:20:00.573478,4155.29,upi,ERR_INSUFFICIENT_FUNDS,0.954,1,email_link,False,,0.291
a159ebbe-9cec-4967-9f61-9f3f4c7642fe,cust_1954,2026-04-08 14:20:00.573478,1196.22,enach,ERR_INSUFFICIENT_FUNDS,0.829,2,email_link,False,,0.199
d1fb5a9f-a4c9-416f-b1e0-fad2549fe1f4,cust_778,2026-03-30 03:20:00.573478,3437.84,debit_card,ERR_INSUFFICIENT_FUNDS,0.763,1,email_link,False,,0.253
d75bb9f2-56a2-4a46-8dc1-5f9e4ed83bb5,cust_177,2026-07-03 22:20:00.573478,760.67,enach,ERR_NETWORK,0.864,1,whatsapp_link,False,,0.673
5890f972-03fe-44a9-ab42-f1b69b1cf3a2,cust_118,2026-06-05 11:20:00.573478,2579.32,debit_card,ERR_INSUFFICIENT_FUNDS,0.773,3,silent_retry,False,,0.143
9cbcafae-2ae2-4d67-b7f5-775a6e0f320c,cust_127,2026-07-15 22:20:00.573478,4625.17,upi,ERR_INSUFFICIENT_FUNDS,0.948,1,email_link,False,,0.29
604c1f68-e1c3-438a-9e28-26e6fc5cc546,cust_684,2026-06-23 20:20:00.573478,1783.7,debit_card,ERR_INSUFFICIENT_FUNDS,0.864,1,silent_retry,True,2026-06-25 04:20:00.573478,0.273
79545db3-4af0-4976-a876-2251dbcec184,cust_1243,2026-03-28 05:20:00.573478,1361.7,debit_card,ERR_INSUFFICIENT_FUNDS,0.873,1,whatsapp_link,False,,0.475
5691fe23-7dba-43ad-a9e0-a85e35559734,cust_867,2026-04-01 13:20:00.573478,507.79,credit_card,ERR_INSUFFICIENT_FUNDS,0.905,1,whatsapp_link,False,,0.481
b25cb9f0-f94a-444c-a83c-76601f7bf9e4,cust_640,2026-03-24 22:20:00.573478,1709.32,credit_card,ERR_INSUFFICIENT_FUNDS,0.938,2,email_link,False,,0.216
b5b4bf12-4994-4050-aec2-a3cff884cd91,cust_520,2026-05-17 06:20:00.573478,3997.55,enach,ERR_NETWORK,0.796,1,email_link,True,2026-05-18 11:20:00.573478,0.659
b9923e5a-848b-4b07-89d0-1ffa5c5020b0,cust_1487,2026-04-05 09:20:00.573478,2727.6,upi,ERR_NETWORK,0.89,1,whatsapp_link,True,2026-04-08 06:20:00.573478,0.678
e64be770-ad91-4dbf-9a0e-778c02c4493a,cust_134,2026-05-24 08:20:00.573478,496.86,upi,ERR_NETWORK,0.873,1,email_link,True,2026-05-25 14:20:00.573478,0.675
1a074041-b3c6-4dcc-aa23-755ee39cd660,cust_1269,2026-04-16 08:20:00.573478,4065.36,upi,ERR_INSUFFICIENT_FUNDS,0.812,1,silent_retry,True,2026-04-19 05:20:00.573478,0.262
1def753c-0e60-41e8-ae85-45072c373cdd,cust_465,2026-06-14 08:20:00.573478,2173.96,upi,ERR_NETWORK,0.885,3,silent_retry,False,,0.521
f1e5e652-15cd-4308-b35d-202c5c9aa862,cust_1375,2026-08-08 11:20:00.573478,499.31,debit_card,ERR_NETWORK,0.867,1,email_link,False,,0.673
8dc13534-2eb0-4a71-9967-8fbd217b2b57,cust_211,2026-08-10 06:20:00.573478,3664.71,upi,ERR_CARD_EXPIRED,0.896,2,silent_retry,False,,0.067
29c02441-4d3a-46d2-9ba5-f17e69b117f8,cust_449,2026-07-16 15:20:00.573478,857.2,credit_card,ERR_NETWORK,0.648,1,whatsapp_link,False,,0.63
b8e81216-6d47-45ec-a479-ee7f6fc7a851,cust_1498,2026-08-16 23:20:00.573478,3654.74,enach,ERR_NETWORK,0.937,3,email_link,False,,0.387
55e10545-7a6f-455c-9b10-6dddd3f1f791,cust_1805,2026-07-29 14:20:00.573478,2568.2,credit_card,ERR_NETWORK,0.818,1,whatsapp_link,False,,0.664
e5d0aac2-a008-4d7e-897c-27969dbb6d5a,cust_1767,2026-03-30 12:20:00.573478,1449.73,enach,ERR_CARD_EXPIRED,0.954,1,silent_retry,False,,0.101
4f79b03c-16ad-4f24-8c1a-10e0f3a06e60,cust_1624,2026-08-24 21:20:00.573478,4352.71,debit_card,ERR_CARD_EXPIRED,0.727,1,silent_retry,False,,0.055
deb38dc0-64d7-45f7-852a-4df33a703ec7,cust_357,2026-04-04 11:20:00.573478,780.65,enach,ERR_INSUFFICIENT_FUNDS,0.818,3,whatsapp_link,False,,0.261
210c2248-24fe-41bb-83e5-bac165755c2b,cust_884,2026-07-25 13:20:00.573478,1743.27,upi,ERR_RISK_FLAG,0.827,2,whatsapp_link,True,2026-07-26 19:20:00.573478,0.124
2132bf4b-639d-4c71-9420-f67d31aa5f0e,cust_1996,2026-04-02 10:20:00.573478,1484.24,debit_card,ERR_CARD_EXPIRED,0.783,1,whatsapp_link,False,,0.507
00228cbc-2f29-4091-b65e-becc57a2dccc,cust_1615,2026-06-05 19:20:00.573478,3974.69,enach,ERR_INSUFFICIENT_FUNDS,0.759,2,silent_retry,False,,0.189
9ec614c8-a91f-4547-93f7-75141c00f3c5,cust_203,2026-04-29 21:20:00.573478,887.47,enach,ERR_INSUFFICIENT_FUNDS,0.735,1,silent_retry,True,2026-04-30 15:20:00.573478,0.797
e91a7cdc-1923-40b0-887e-2feb04c60160,cust_1023,2026-05-10 04:20:00.573478,2055.34,debit_card,ERR_INSUFFICIENT_FUNDS,0.966,1,silent_retry,True,2026-05-10 11:20:00.573478,0.293
afe6114d-cf43-4416-b607-44ca22cd1950,cust_39,2026-06-10 05:20:00.573478,474.52,credit_card,ERR_NETWORK,0.679,1,silent_retry,True,2026-06-11 16:20:00.573478,0.886
2e23aca9-c19c-4ede-8e26-72345bd0f5e3,cust_1875,2026-06-19 12:20:00.573478,361.47,upi,ERR_INSUFFICIENT_FUNDS,0.834,1,silent_retry,False,,0.267
d319a9fa-9233-4ad6-a2e3-8686ef15cffb,cust_233,2026-04-11 19:20:00.573478,4657.67,debit_card,ERR_INSUFFICIENT_FUNDS,0.785,1,silent_retry,False,,0.257
f2a0386c-6951-4fcc-a4ba-4467cdd967cb,cust_1590,2026-03-08 17:20:00.573478,895.97,enach,ERR_INSUFFICIENT_FUNDS,0.686,1,whatsapp_link,True,2026-03-09 21:20:00.573478,0.437
0c0a5372-1169-46e0-a849-5854f07718fd,cust_56,2026-06-16 21:20:00.573478,2729.77,upi,ERR_INSUFFICIENT_FUNDS,0.869,2,email_link,True,2026-06-18 03:20:00.573478,0.205
b2ece3f3-dfc0-4bdd-90c3-e3903924dd54,cust_591,2026-04-08 22:20:00.573478,1144.93,credit_card,ERR_INSUFFICIENT_FUNDS,0.815,1,silent_retry,False,,0.263
80d9cd86-8ce4-46da-b3bf-c64e2adbb3a4,cust_1746,2026-05-15 20:20:00.573478,1069.84,debit_card,ERR_CARD_EXPIRED,0.902,1,whatsapp_link,False,,0.53
68023331-6177-4e9c-897e-159478b1a6f7,cust_1009,2026-04-25 15:20:00.573478,4739.87,credit_card,ERR_INSUFFICIENT_FUNDS,0.62,1,email_link,False,,0.224
58e0ae13-7b37-424b-b673-aaf49a1e34bd,cust_510,2026-07-15 08:20:00.573478,1863.65,upi,ERR_CARD_EXPIRED,0.788,2,email_link,True,2026-07-17 19:20:00.573478,0.381
55247077-93ac-4cc4-9c63-eb796b6c893b,cust_55,2026-03-20 00:20:00.573478,4472.4,credit_card,ERR_RISK_FLAG,0.728,1,silent_retry,False,,0.146
2059cf87-a24a-4d9a-86c8-498c6053135d,cust_1667,2026-05-09 11:20:00.573478,4663.28,credit_card,ERR_NETWORK,0.797,1,email_link,True,2026-05-10 05:20:00.573478,0.659
bdc82fff-bc56-4369-9245-584296a16486,cust_608,2026-08-22 21:20:00.573478,3980.31,debit_card,ERR_INSUFFICIENT_FUNDS,0.85,1,email_link,False,,0.27
735efc38-3484-4eb4-8417-80d8b1da7b36,cust_873,2026-07-18 08:20:00.573478,3676.82,upi,ERR_INSUFFICIENT_FUNDS,0.897,3,email_link,False,,0.157
549868d2-b84d-4154-8ba0-a841eb13e821,cust_789,2026-07-07 16:20:00.573478,3831.01,enach,ERR_NETWORK,0.837,1,email_link,True,2026-07-09 02:20:00.573478,0.667
4d34d0a8-43eb-46b7-90e1-2d589e43af3e,cust_1366,2026-06-12 06:20:00.573478,3818.9,credit_card,ERR_INSUFFICIENT_FUNDS,0.751,1,whatsapp_link,True,2026-06-12 22:20:00.573478,0.45
54ac2c79-9e95-4b9d-94a5-f9c084adfc80,cust_294,2026-03-23 15:20:00.573478,4017.76,credit_card,ERR_INSUFFICIENT_FUNDS,0.715,1,whatsapp_link,True,2026-03-26 06:20:00.573478,0.443
83a9c89b-c4ca-4084-9ec0-0f10aa52ae15,cust_1748,2026-07-06 09:20:00.573478,3176.01,credit_card,ERR_NETWORK,0.951,1,email_link,False,,0.69
f5de2029-6f9f-48ef-a8f7-67e9a8da32c6,cust_1430,2026-06-12 18:20:00.573478,3754.64,upi,ERR_CARD_EXPIRED,0.735,1,silent_retry,False,,0.057
1e46dfd3-9c36-49f3-9d39-7fbad2ef647e,cust_1790,2026-08-01 09:20:00.573478,4440.51,enach,ERR_RISK_FLAG,0.826,1,silent_retry,True,2026-08-04 08:20:00.573478,0.165
01fee729-0d51-48d4-a2d6-0d6de46e9b52,cust_1496,2026-08-26 01:20:00.573478,444.84,credit_card,ERR_INSUFFICIENT_FUNDS,0.89,1,silent_retry,False,,0.828
f2100355-f879-44e6-ad72-6f20e3d57e4c,cust_1522,2026-06-10 01:20:00.573478,4324.37,credit_card,ERR_INSUFFICIENT_FUNDS,0.891,1,email_link,False,,0.278
683c3a6a-f608-46f6-9976-c7e1377dd980,cust_913,2026-07-03 21:20:00.573478,4081.69,debit_card,ERR_NETWORK,0.718,1,silent_retry,True,2026-07-05 06:20:00.573478,0.894
718ab583-5b4a-471d-9462-ff5da0f5b768,cust_357,2026-06-19 22:20:00.573478,4479.51,credit_card,ERR_INSUFFICIENT_FUNDS,0.846,1,email_link,True,2026-06-21 14:20:00.573478,0.269
084f4774-663d-4a89-9a77-1df2b2813294,cust_1359,2026-06-18 01:20:00.573478,4455.08,enach,ERR_CARD_EXPIRED,0.954,1,silent_retry,False,,0.101
d066db36-9646-41c4-b47b-11c39ad160b0,cust_1859,2026-05-08 14:20:00.573478,3659.0,credit_card,ERR_CARD_EXPIRED,0.875,1,whatsapp_link,False,,0.525
c5f70230-9f75-4439-8d43-5f9240db7ad2,cust_452,2026-03-03 23:20:00.573478,1135.01,upi,ERR_CARD_EXPIRED,0.825,1,whatsapp_link,False,,0.515
4f83b879-3f5a-4f36-a09a-f5f572f3bfdb,cust_1811,2026-06-15 12:20:00.573478,4480.4,upi,ERR_CARD_EXPIRED,0.797,1,email_link,True,2026-06-15 16:20:00.573478,0.509
